SERIAL_NUMBER,LIST_YEAR,DATE_RECORDED,TOWN,ADDRESS,ASSESSED_VALUE,SALE_AMOUNT,SALES_RATIO,PROPERTY_TYPE,RESIDENTIAL_TYPE,NON_USE_CODE,ASSESSOR_REMARKS,OPM_REMARKS,LOCATION,CREATED_AT
40347,2004,2005-08-11,Seymour,4 NICKELMINE DR,96460.0,125000.0,0.77168,,,25,,,,2023-06-09 15:37:16.718357
40388,2004,2005-07-14,North Haven,60 DODGE AVE,3250030.0,7975000.0,0.407527273,,,,,,,2023-06-09 15:06:16.712913
41114,2004,2005-07-18,Greenwich,9 RIVER RD UT 409,191100.0,485000.0,0.394020619,,,,,,POINT (-73.59604 41.03437),2023-06-09 15:10:16.740441
41295,2004,2005-08-04,Bristol,95 STEARNS ST,75310.0,180000.0,0.418388889,,,,,,,2023-06-09 15:31:11.867138
40928,2004,2005-08-02,East Hartford,158 SAWKA DR,106260.0,250000.0,0.42504,,,,,,,2023-06-09 15:29:16.935029
40924,2004,2005-08-01,East Hartford,60 BURNBROOK RD,90740.0,229900.0,0.394693345,,,10,,,POINT (-72.57702 41.75968),2023-06-09 15:25:11.704556
40935,2004,2005-07-15,West Hartford,12 MORTON LN,119110.0,335900.0,0.354599583,,,,,,,2023-06-09 15:07:16.720011
41115,2004,2005-07-01,Bristol,300 MIDDLE ST,650790.0,1150000.0,0.565904348,,,,,,,2023-06-09 14:54:16.661736
40330,2004,2005-08-01,Seymour,51 KATHY DR,117810.0,313000.0,0.376389776,,,,,,,2023-06-09 15:26:11.767496
40057,2004,2005-07-11,Chester,23 GILBERT HL RD,328600.0,549500.0,0.59799818,,,25,,,,2023-06-09 15:03:11.793148
40781,2004,2005-07-05,Torrington,125 PENNY LN,32300.0,329190.0,0.098119627,,,7,,,,2023-06-09 14:57:11.729739
40716,2004,2005-08-01,Glastonbury,294 PAXTON WAY,96900.0,790373.0,0.122600342,,,7,,,,2023-06-09 15:26:11.767496
40309,2004,2005-06-30,Bethel,102 ROCKWELL RD,243980.0,542450.0,0.449774173,,,,,,,2023-06-09 14:52:56.443116
41194,2004,2005-07-01,New Britain,64 VEGA ST,88970.0,159000.0,0.559559748,,,,,,,2023-06-09 14:55:11.714441
40805,2004,2005-06-30,Manchester,144 TIMROD RD,161300.0,361900.0,0.445703233,,,,,,,2023-06-09 14:52:56.443116
40958,2004,2005-08-16,Hamden,162 MATHER ST,100520.0,300500.0,0.334509151,,,,,,,2023-06-09 15:41:11.727517
40492,2004,2005-07-01,Ridgefield,94 WALNUT GRV RD,379750.0,829900.0,0.457585251,,,,,,,2023-06-09 14:56:11.832913
40980,2004,2005-07-01,Milford,68 ELGIN RD,112770.0,330000.0,0.341727273,,,,,,,2023-06-09 14:55:11.714441
40455,2004,2005-08-15,Oxford,30 FAIRFIELD RD,146560.0,360000.0,0.407111111,,,,,,POINT (-73.10092 41.40762),2023-06-09 15:40:11.705161
41729,2004,2005-07-08,Norwalk,3 MAY DR,439810.0,680000.0,0.646779412,,,,,,,2023-06-09 15:02:11.704908
40203,2004,2005-08-09,Orange,250 HARVESTER RD,159600.0,220000.0,0.725454545,,,1,,,,2023-06-09 15:36:16.702228
43067,2004,2005-08-02,Bridgeport,126 SUCCESS AVE,87290.0,230000.0,0.379521739,,,,,,,2023-06-09 15:29:16.935029
42547,2004,2005-08-01,Stamford,38 ASPEN LN,474110.0,2035000.0,0.232977887,,,,,,,2023-06-09 15:27:16.688004
41966,2004,2005-08-01,Southington,907 SWEETHEART PATH,134610.0,279900.0,0.480921758,,,,,,POINT (-72.86644 41.60138),2023-06-09 15:25:11.704556
40570,2004,2005-08-02,Farmington,1220 A FARMINGTON AVE,94530.0,205000.0,0.461121951,,,,,,,2023-06-09 15:29:16.935029
42612,2004,2005-07-21,Waterbury,354 BRADLEY AVE,65380.0,149000.0,0.438791946,,,,,,POINT (-73.0623 41.53088),2023-06-09 15:14:11.664587
41595,2004,2005-07-12,Danbury,19 STETSON PL,142800.0,201852.0,0.707449022,,,25,,,,2023-06-09 15:05:11.681631
40284,2004,2005-07-19,Ellington,53 WHITE RD,55940.0,154900.0,0.361136217,,,24,,,,2023-06-09 15:12:16.759543
41772,2004,2005-07-15,Norwalk,3 KERMIT ST,229600.0,485000.0,0.473402062,,,,,,,2023-06-09 15:08:11.746737
49899,2004,2005-08-02,Hamden,78 STILL HL RD,106680.0,321000.0,0.332336449,,,,,,,2023-06-09 15:29:16.935029
40301,2004,2005-07-01,Wilton,9 WOLFPIT LN,366100.0,1699900.0,0.21536561,,,7,,,POINT (-73.42945 41.178),2023-06-09 14:53:16.865376
41158,2004,2005-07-27,Fairfield,58 SOUTHPORT PL,794710.0,889500.0,0.893434514,,,7,,,,2023-06-09 15:20:11.681819
40586,2004,2005-08-02,South Windsor,6L ST MARC CIR,94630.0,182000.0,0.519945055,,,,,,POINT (-72.60232 41.81016),2023-06-09 15:30:16.709917
40325,2004,2005-07-14,Plainfield,1293 NORWICH RD,381890.0,850000.0,0.449282353,,,,,,POINT (-71.94675 41.64203),2023-06-09 15:06:16.712913
40641,2004,2005-07-29,Groton,135 BEL AIRE DR,107310.0,245000.0,0.438,,,,,,POINT (-72.00224 41.3523),2023-06-09 15:22:16.839850
40234,2004,2005-08-04,East Haddam,3 VALLEY BRK RD,181640.0,363000.0,0.500385675,,,,,,,2023-06-09 15:31:11.867138
40295,2004,2005-08-03,Canton,14 BROOKVIEW CIR,140910.0,240000.0,0.587125,,,,,,,2023-06-09 15:31:11.867138
40325,2004,2005-07-22,Plainville,17 BECKWITH DR,64960.0,160000.0,0.406,,,,,,,2023-06-09 15:15:11.820529
40352,2004,2005-07-08,Darien,29 OLD OAK RD,705740.0,1175000.0,0.600629787,,,,,,,2023-06-09 15:01:16.702198
40182,2004,2005-07-08,Weston,34 GEORGETOWN RD,223160.0,375000.0,0.595093333,,,,,,,2023-06-09 15:02:11.704908
42050,2004,2005-08-11,New Haven,15 ORANGE ST 407,104020.0,305000.0,0.34104918,,,,,,POINT (-72.91955 41.31168),2023-06-09 15:38:16.691129
41087,2004,2005-08-05,West Hartford,47 SENECA RD,108620.0,305000.0,0.356131148,,,,,,,2023-06-09 15:32:11.707834
40630,2004,2005-07-01,Glastonbury,5 DEERFIELD DR,137300.0,294900.0,0.465581553,,,,,,,2023-06-09 14:54:16.661736
41043,2004,2005-07-01,Greenwich,968 LAKE AVE,2133180.0,2750000.0,0.775701818,,,,,,,2023-06-09 14:55:11.714441
40809,2004,2005-07-01,East Hartford,33 COLBY DR,109640.0,230000.0,0.476695652,,,,,,POINT (-72.60828 41.79433),2023-06-09 14:53:16.865376
40166,2004,2005-07-18,Essex,71 S MAIN ST,744100.0,2175000.0,0.342114943,,,,,,,2023-06-09 15:09:16.693684
40703,2004,2005-07-19,Naugatuck,33 SWEENEY ST,100760.0,255000.0,0.395137255,,,,,,,2023-06-09 15:12:16.759543
40803,2004,2005-07-13,Torrington,48 CIDER ML XING,27400.0,30000.0,0.913333333,,,3,,,POINT (-73.08306 41.83048),2023-06-09 15:05:11.681631
40283,2004,2005-06-30,Clinton,59 OLD POST RD CR4,89100.0,180000.0,0.495,,,,,,,2023-06-09 14:52:56.443116
40523,2004,2005-07-08,East Haven,145 ALLISON WAY,3000.0,299900.0,0.010003334,,,7,,,,2023-06-09 15:01:16.702198
40395,2004,2005-07-12,Guilford,BROAD ST,740.0,670000.0,0.001104478,,,6,,,,2023-06-09 15:05:11.681631
40168,2004,2005-07-21,Essex,12 FORDHAM RD,414100.0,900000.0,0.460111111,,,,,,,2023-06-09 15:13:12.007931
40277,2004,2005-07-14,Stafford,17 MEADOW LN,66500.0,190500.0,0.349081365,,,,,,,2023-06-09 15:06:16.712913
41254,2004,2005-07-14,Meriden,70 LEWIS AVE,62370.0,100000.0,0.6237,,,1,,,,2023-06-09 15:07:16.720011
42535,2004,2005-07-28,Waterbury,100 MARK LN D6,19320.0,58000.0,0.333103448,,,,,,,2023-06-09 15:21:11.802916
40207,2004,2005-07-01,East Haddam,137 BOARDMAN RD,117390.0,226000.0,0.519424779,,,,,,,2023-06-09 14:54:16.661736
40097,2004,2005-07-01,Beacon Falls,65 LANCASTER DR,813820.0,2250000.0,0.361697778,,,,,,POINT (-73.07464 41.43833),2023-06-09 14:53:16.865376
40768,2004,2005-08-15,Enfield,90 LAKE RD,48020.0,134900.0,0.355967383,,,,,,,2023-06-09 15:40:11.705161
40120,2004,2005-07-07,Easton,90 TRANQUILITY DR,619270.0,1299000.0,0.476728253,,,,,,,2023-06-09 15:00:16.725052
42454,2004,2005-07-22,Stamford,53 PROSPECT ST,1180410.0,135000.0,8.743777778,,,25,,,POINT (-73.53695 41.05783),2023-06-09 15:15:11.820529
41214,2004,2005-07-22,Bristol,78 BONNIE CT,46270.0,329900.0,0.140254623,,,7,,,POINT (-72.98505 41.6566),2023-06-09 15:15:11.820529
40915,2004,2005-08-01,East Hartford,84 SCOTT ST,61130.0,190000.0,0.321736842,,,,,,,2023-06-09 15:25:11.704556
42543,2004,2005-08-01,Stamford,29 MIANUS RD,297150.0,883100.0,0.336485109,,,,,,,2023-06-09 15:26:11.767496
42509,2004,2005-07-28,Stamford,544 E MAIN ST 710,86870.0,327300.0,0.265413993,,,,,,,2023-06-09 15:21:11.802916
41263,2004,2005-07-15,Meriden,67 DEE AVE,70630.0,160000.0,0.4414375,,,,,,,2023-06-09 15:07:16.720011
40428,2004,2005-07-25,Wethersfield,241 BRIMFIELD RD,141400.0,260000.0,0.543846154,,,,,,,2023-06-09 15:17:16.778949
40828,2004,2005-07-01,Middletown,5 GARFIELD AVE,105300.0,190000.0,0.554210526,,,,,,,2023-06-09 14:54:16.661736
40198,2004,2005-08-01,Lebanon,410 BABCOCK HL RD,202480.0,390000.0,0.519179487,,,,,,,2023-06-09 15:25:11.704556
40279,2004,2005-07-01,Ansonia,5 LESTER ST,72600.0,170000.0,0.427058824,,,,,,,2023-06-09 14:56:11.832913
40993,2004,2005-08-08,West Haven,20 TERRACE AVE,64260.0,185000.0,0.347351351,,,,,,POINT (-72.95946 41.28752),2023-06-09 15:35:11.709436
41531,2004,2005-07-01,Danbury,POCONO PT RD,30100.0,67699.0,0.444615135,,,,,,,2023-06-09 14:56:11.832913
41213,2004,2005-07-28,Bristol,70 BOARDMAN ST B01,28880.0,45000.0,0.641777778,,,,,,,2023-06-09 15:21:11.802916
40313,2004,2005-07-01,Bethel,4 BERKSHIRE BLVD,2506770.0,3743161.0,0.669693342,,,6,,,,2023-06-09 14:55:11.714441
